,tags_urgents,tags_featured,jobs_title,companies_name,companies_link,companies_calcifications,companies_locations_after,short_descriptions,how_longs
6437,...,...,guardas de seguridad sin experiencia,seguridad omega limitada,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-seguridad-omega-limitada-9D97020B407496A2,"4,5","valle del cauca, cali","importante empresa de seguridad, requiere personal para laborar como guarda de seguridad en la ciudad de cali, con...",ayer
6438,...,...,vendedor mercaderista tat,salesland colombia,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-salesland-colombia-F11511E6C22B3877,"4,2","bogotá, d.c., bogotá, d.c.","¡nuestra compañía del sector de alimentos para nuestras mascotas crece cada día más! si eres una persona proactiva,...",ayer
6439,se precisa urgente,...,vigilante gran convocatoria,securitas colombia s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-securitas-colombia-sa-ABD2A5E237A0989A,"4,3","santander, bucaramanga",multinacional líder en servicios de protección requiere bachilleres con curso de vigilancia actualizado para...,ayer
6440,...,...,coordinador canal moderno,salesland colombia,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-salesland-colombia-F11511E6C22B3877,"4,2","bogotá, d.c., bogotá, d.c.","¡nuestra compañía del sector de alimentos para nuestras mascotas crece cada día más! si eres una persona proactiva,...",ayer
6441,...,...,auxiliar de nómina,...,...,...,"atlántico, barranquilla",importante empresa del sector industrial requiere técnico o tecnólogo en nómina con 2 años de experiencia en empresas...,ayer
6442,...,...,ejecutivo comercial integral,tuya s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-tuya-sa-401111EC910F4DFC,"4,6","antioquia, caucasia","compañía de financiamiento tuya, líder en colocación de tarjetas de crédito y con presencia en los principales...",ayer
6443,...,...,asistente de alimentos y bebidas sector horeca,sespem s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-sespem-sas-9BE09056930D04F3,"4,2","atlántico, barranquilla","importante empresa requiere para su equipo de trabajo personal técnico o tecnólogo en gastronomía o afines, con...",ayer
6444,...,...,líder ii riesgos y continuidad,megalinea s.a,https://co.computrabajo.com/megalinea,"4,1","bogotá, d.c., bogotá, d.c.","importante empresa de sector de servicios solicita profesional titulado, carreras administrativas y/o afines,...",ayer
6446,se precisa urgente,empleo destacado,auxiliar administrativo/a,alarmar limitada,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-alarmar-limitada-8002F8B9DB89F246,...,"antioquia, rionegro",importante empresa de seguridad electronica se encuentra en busqueda de auxiliar administrativa y de ventas para el...,ayer
6447,...,empleo destacado,gerente master alkosto cali,tuya s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-tuya-sa-401111EC910F4DFC,"4,6","valle del cauca, cali",en tuya le apostamos en hacer todo lo posible pensando en nuestros clientes y en cubrir sus necesidades de forma...,ayer
6448,...,empleo destacado,gerente master ktronix bogotá,tuya s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-tuya-sa-401111EC910F4DFC,"4,6","valle del cauca, cali",en tuya le apostamos en hacer todo lo posible pensando en nuestros clientes y en cubrir sus necesidades de forma...,ayer
6449,se precisa urgente,...,vendedor viajero,landers y cia,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-landers-y-cia-35FE734B0B1B4689,...,"norte de santander, cúcuta",nos encontramos en la búsqueda de persona apasiona por las ventas y el servicio al cliente quién deberáatender toda la...,ayer
6450,se precisa urgente,empleo destacado,ingeniero de proyectos y servicios de automatización industrial,syz colombia s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-syz-colombia-sas-B6C7BAF49F7AA1CB,"4,2","bogotá, d.c., bogotá, d.c.","empresa dedicada a la comercialización de equipos industriales, prestación de servicios y desarrollo de proyectos,...",ayer
6451,...,...,técnico,syz colombia s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-syz-colombia-sas-B6C7BAF49F7AA1CB,"4,2","bogotá, d.c., bogotá, d.c.","empresa dedicada a la comercialización de equipos industriales, prestación de servicios y desarrollo de proyectos,...",ayer
6452,...,...,auxiliar administrativo radiologia,clinica la sabana s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-clinica-la-sabana-sa-BEFE71A8FC02799A,"4,2","bogotá, d.c., bogotá, d.c.","entidad prestadora de servicios de salud, necesita para completar su equipo de trabajo, personal para el cargo en...",ayer
6453,...,...,agente call center,...,...,...,"bogotá, d.c., bogotá, d.c.","reconocida compañía del sector tecnología se encuentra en búsqueda de bachilleres, técnicos o tecnólogos con...",ayer
6454,...,...,"ingeniero de soporte de línea – mecánica (valvulas, filtración, neumática, compresores, conducción y conexión, bombeo)",syz colombia s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-syz-colombia-sas-B6C7BAF49F7AA1CB,"4,2","bogotá, d.c., bogotá, d.c.","empresa dedicada a la comercialización de equipos industriales, prestación de servicios y desarrollo de proyectos,...",ayer
6455,...,...,conductor,surtiaceites espinosa cia s en c,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-surtiaceites-espinosa-cia-s-en-c-B78C3B5C0AA95A88,...,"valle del cauca, cali",objetivo: entregar los productos a los clientes en buen estado y a satisfacción según las políticas de la empresa de...,ayer
6456,...,...,asesor/a temporada,stop s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-stop-sas-yoyo-sas-A453A2181FBDCAD3,"4,5","la guajira, riohacha","estamos en búsqueda de personas que quieran hacer parte de nuestro equipo comercial. si te gustan las ventas, el...",ayer
6457,...,...,asesor comercial externo,staffing de colombia,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-staffing-de-colombia-42FF03AC67F788D1,"4,3","antioquia, medellín",¡sé parte del inicio de está nueva plataforma que conecta a nuestros clientes con los mejores proveedores del campo y...,ayer
6458,...,...,asesor comercial de vehículos,...,...,...,"santander, bucaramanga",-búsqueda de clientes potenciales para la compra de vehículos livianos -asesorar a los clientes para la compra de...,ayer
6459,...,...,empacador urgente,...,...,...,"antioquia, medellín","buscamos en nuestro equipo de trabajo empacadores, personal con experiencia minina de 6 meses en servicio y atención...",ayer
6460,...,...,auxiliar de cocina,inversiones atlantis s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-inversiones-atlantis-sas-26096F25B86C481C,"4,3","antioquia, medellín",cadena de restaurantes solicita personal para trabajar como auxiliar de cocina en la ciudad de medellin realizando las...,ayer
6461,se precisa urgente,empleo destacado,vendedor de isla,octano de colombia s.a.s en restructuracion,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-octano-de-colombia-sas-en-restructuracion-9F13C3E19E5419DB,...,"santander, puente nacional","empresa comercializadora de combustible, requiere para su equipo de trabajo, vendedor de isla o islero, bachiller...",ayer
6462,se precisa urgente,empleo destacado,analista comercial de microcrédito / carmen de bolivar,proservis,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-proservis-1A71DB701224A077,"4,2","bolívar, el carmen de bolívar","en el banco w buscamos hombres y mujeres con pasión, calidad humana, amor por el servicio; personas que nos ayuden a...",ayer
6463,...,empleo destacado,gerente o administrador de restaurante (medellin) contratación inmediata,food delivery brands,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-food-delivery-brands-4E3E234F636C523F,"4,2","antioquia, medellín","somos el principal operador multimarca de pizza a nivel mundial, liderando nuestras marcas telepizza, pizza hut,...",ayer
6464,...,...,operador contact center,promotora piccolo s . a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-promotora-piccolo-sa-135DB722E4940B5D,"4,5","antioquia, medellín","te apasionan las ventas, esta oportunidad es para ti, estamos en la busqueda de operador contact center para proceso...",ayer
6465,...,empleo destacado,lubricador,pc champion,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-pc-champion-F362B5C385516E80,"4,0","antioquia, medellín",estar a la hora de apertura en el punto de venta. realizar aseo y organizar el punto de venta según indicaciones...,ayer
6466,se precisa urgente,empleo destacado,surtidor/a vendedor bogota,...,...,...,"bogotá, d.c., bogotá, d.c.",prestigiosa empresa a nivel nacional requiere para su equipo de trabajo surtidor-mercaderista apasionado por el...,ayer
6467,...,...,promotor/a de ventas,pall s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-pall-sa-DAA5A9079ADC1EA4,...,"valle del cauca, cali","estamos en busca de promotores de venta, en las diferentes ciudades cali, y palmira , con experiencia minima de un 6...",ayer
6468,...,...,analista de bpo,par servicios integrales,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-par-servicios-integrales-8AFE40B1B1BF8299,"4,3","bogotá, d.c., bogotá, d.c.",estamos en búsqueda de analista bpo tenemos para ti: trabajo remoto pago mensual auxilios extralegales que buscamos:...,ayer
6469,...,...,atención al ciudadano,sistemas y computadores s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-sistemas-y-computadores-sa-CA2F5E6ACE674ADD,"4,4","risaralda, belén de umbría","bachilleres/ técnicos/ tecnólogos con experiencia en servicio al cliente, conocimientos en sistemas, fluidez verbal y...",ayer
6470,se precisa urgente,empleo destacado,auxiliar administrativo/a y operativo,sandwich qbano,https://co.computrabajo.com/sandwichqbano,"4,3","valle del cauca, cali","somos una importante empresa franquiciadora de restaurantes de comidas rápidas, buscamos reclutar para nuestro equipo...",ayer
6471,...,...,analista contratación e incapacidades,...,...,...,"bogotá, d.c., bogotá, d.c.",empresa de administración y selección de personal requiere técnico/ tecnólogo o estudiante universitario de carreras...,ayer
6472,...,...,jefe de operaciones/servicios temporales,pta sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-pta-sas-772BFD5D2E35F996,"4,2","boyacá, sogamoso","importante empresa del sector requiere jefe de operaciones para la ciudad de sogamoso, con mínimo 1 año de experiencia...",ayer
6473,...,...,ejecutivo comercial inmobiliario,unisa union inmobiliaria s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-unisa-union-inmobiliaria-sa-4C9B3CDC19A3BE93,...,"valle del cauca, cali","importante empresa inmobiliaria requiere ejecutivo comercial para prospectar, gestionar, realizar y cerrar negocios...",ayer
6474,...,...,vigilantes y auxiliares logísticos,fuera de serie ishajon s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-fuera-de-serie-ishajon-sas--1F00A387149F09E1,"4,1","bogotá, d.c., bogotá, d.c.",importante empresa de retail se encuentra en la búsqueda de personal masculino para desempeñar labores de vigilancia...,ayer
6475,...,...,director regional,corporación industrial minuto de dios,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-corporacion-industrial-minuto-de-dios-3D632809447E78DD,"4,5","antioquia, medellín",en la corporación industrial minuto de dios protegemos el empleo y servimos para el desarrollo empresarial e...,ayer
6476,...,...,ayudante de distribución,comercial nutresa s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ali-car-sas-7A6F2E22D186BDD5,...,"archipiélago de san andrés, providencia y santa catalina, san andrés",responsabilidades * realizar la devolución de los productos en buen y mal estado de acuerdo con las novedades...,ayer
6477,se precisa urgente,empleo destacado,auxiliar de farmacia,drogueria bosman,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-drogueria-bosman-B6A21565A6249B6F,...,"bogotá, d.c., bogotá, d.c.",importantefarmacias busca personal auxiliar de farmacia o técnico profesional en servicios farmacéuticos terminadoen...,ayer
6478,...,...,auxiliar de punto de venta,fachadas perfectas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-fachadas-perfectas-8BB41564FD85708B,...,"bogotá, d.c., bogotá, d.c.","empresa de químicos requiere personal para el cargo de auxiliar punto de venta, debe ser una persona dinámica,...",ayer
6479,...,...,secretaria,escuela de salud fusdesa,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-escuela-de-salud-fusdesa-57F8C54C5CCF77BE,...,"bogotá, d.c., bogotá, d.c.","institución de educación requiere secretaria con: formación académica: técnico o tecnólogo en áreas administrativas,...",ayer
6480,...,...,asesor/a comercial temporada,polo1 s . a . s .,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-polo1-s-a-s--EF5DB6FA9B1D2C31,"4,5","bogotá, d.c., bogotá, d.c.","estamos en búsqueda de técnico/a en mercadeo y ventas o estudiantes de carreras profesionales, para laborar por la...",ayer
6481,...,...,asesor comercial,listo mundo cerámico,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-corona-listo-D244F722E787A5C8,"4,1","bogotá, d.c., bogotá, d.c.",reconocida empresa dedicada a la importación y comercialización de materiales para la remodelación y acabados para la...,ayer
6482,se precisa urgente,empleo destacado,médico/a estético,rada cassab - tecnoestética integral sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-rada-cassab-tecnoestetica-integral-sas-FD57D283FD7500A5,...,"antioquia, medellín",buscamos profesional en medicina con diplomado o especialización en medicina estética o en dermatología o profesional...,ayer
6483,se precisa urgente,...,jefe comercial,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa del sector de decoración se encuentra en búsqueda de personal para ocupar la vacante de jefe...,ayer
6484,...,...,auxiliar de atención al usuario,temporales especializados s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-temporales-especializados-sa-4117F81BAEF83DFC,"4,3","valle del cauca, cali","importante ips requiere para su equipo de trabajo técnico en información y servicios al cliente, experiencia de dos...",ayer
6486,...,...,auxiliar contable,tractochevrolet,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-tractochevrolet-9DF9479866C5C565,...,"bogotá, d.c., bogotá, d.c.","tractochevrolet ltda, empresa líder en , importación y comercialización de autopartes para vehículos pesados, requiere...",ayer
6487,...,...,administrador punto de venta con experiencia de 2 años domingo a domingo,...,...,...,"córdoba, montería",compañía multinacional requiere personal para el cargo de administrador de punto con experiencia en labores...,ayer
