,tags_urgents,tags_featured,jobs_title,companies_name,companies_link,companies_calcifications,companies_locations_after,short_descriptions,how_longs
2204,...,...,operario/a,recuperar sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-recuperar-sas--71330DFF1F7A6515,"4,2","valle del cauca, cali",importante empresa requiere personal: - bachiller con experiencia mínima de 6 meses realizando labores de cargue y...,hace 7 días
2205,...,...,supervisor o coordinador logística y operaciones,altipal s.a.,https://co.computrabajo.com/altipal,"4,3","cundinamarca, funza",nos encontramos en la búsqueda de un supervisor de logística y operaciones para la ciudad defunza con excelentes...,hace 7 días
2206,se precisa urgente,empleo destacado,auxiliar logistico,transceal ltda.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-transceal-ltda-F144A329FC6FD270,"4,1","antioquia, medellín",importante empresa del sector de transporte especial de pasajeros busca auxiliar logístico de transporte para la...,hace 7 días
2207,...,empleo destacado,analista de operaciones logistica,bayton colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-bayton-colombia-sas-30BE8B5E0967198D,"3,6","cundinamarca, siberia",importante empresa de logística y transporte buscaun tecnólogo o profesional en áreas administrativas o logisticas con...,hace 7 días
2208,...,empleo destacado,facilitador logístico,jit logistics sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-jit-logistics-sas-FD28C85E6D54EE7B,...,"bogotá, d.c., bogotá, d.c.","operador logístico requiere facilitador logístico, que cuente principalmente con conocimiento y experiencia...",hace 7 días
2209,...,...,empresa logistica transporte mercancia,complementos humanos,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-complementos-humanos-20DDCDF8A8BEDA1B,"4,3","valle del cauca, cali","empresa de logistica requiere conductor de camión categoria c2,minimo un año de experiencia, debe hacer cargue y...",hace 7 días
2210,...,empleo destacado,coordinador logistico,centrodiesel s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-centrodiesel-sa-7D5A576A07403FF4,"4,3","bogotá, d.c., bogotá, d.c.","centrodiesel, busca un líder de alistamiento con habilidades administrativas y logísticas. que lidere la recepción,...",hace 7 días
2211,se precisa urgente,empleo destacado,auxiliar logístico,farmatodo colombia s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-farmatodo-colombia-sa-C580F90322F17B44,"4,5","cundinamarca, funza","importante empresa del sector retail requiere personal bachiller, con experiencia al menos de 1 año realizando labores...",hace 7 días
2212,se precisa urgente,...,auxiliar de logística,colegio san josé de las vegas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-colegio-san-jose-de-las-vegas--BC9AC0BB8816808E,"4,7","antioquia, medellín",algunas funciones: apoyo en la toma de física de inventario de ambas sedes marcación de recursos físicos de ambas...,hace 7 días
2213,...,...,laboratorista y apoyo logístico,agmo nubes e inversiones sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-agmo-nubes-e-inversiones-sas-B1DB61BDA4E1BDF6,...,"meta, puerto gaitán","empresa del sector agrícola dedicada al cultivo de maíz y soya, requiere para su equipo de trabajo laboratorista de...",hace 7 días
2214,se precisa urgente,empleo destacado,auxiliar logístico,apoyo logistico y operativo s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-apoyo-logistico-y-operativo-sas-6AC6AC0A69B88C13,"4,4","cundinamarca, funza","en logyser estamos viviendo un momento de crecimiento exponencial, contamos con 1.300 colaboradores a nivel nacional y...",hace 7 días
2215,se precisa urgente,empleo destacado,auxiliares logísticos,activos s a s,https://co.computrabajo.com/activos,"4,2","bogotá, d.c., bogotá, d.c.",vacantes a cubrir: 601 ciudad de trabajo: aeropuerto el dorado de bogotá. nivel académico: desde bachilleres. cargo:...,hace 7 días
2216,...,...,auxiliar logistico,almacenes si s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-almacenes-si-sa-D5A7E7C130CABA60,...,"valle del cauca, cali",sera la persona encargadada de desarrollar actividades administrativas y operativas relacionadas con servicios...,hace 7 días
2217,se precisa urgente,empleo destacado,auxiliar logístico pereira,casaval de la valvula s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-casaval-de-la-valvula-sa-C17EFD3DACE881A1,"4,3","risaralda, pereira",casaval pereira requiere para su equipo de trabajo bachiller para desempeñar el cargo de auxiliar logistico con...,hace 7 días
2218,se precisa urgente,...,auxiliar operativo bogotá urgente,zona logística,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-zona-logistica-D39E047E4C4F34D8,"4,0","bogotá, d.c., bogotá, d.c.",buscamos para nuestra empresa del sector logístico y transporte auxiliares operativospara hacer parte de nuestro...,hace 7 días
2219,...,...,asesor logistico,stop s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-stop-sas-yoyo-sas-A453A2181FBDCAD3,"4,5","tolima, ibagué","importante empresa comercial solicita hombres muy bien presentados, con disponibilidad de tiempo, carisma y energía,...",hace 7 días
2220,...,...,coordinador/a de logística,pisende s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-pisende-sas-14DCA9DBBD5AB14A,"4,4","antioquia, medellín","¡únete a nuestro equipo logístico! buscamos coordinador/a del área logística, profesional en administración,...",hace 7 días
2221,...,...,auxiliar logístico,...,...,...,"cundinamarca, funza","importante empresa del sector retail, se encuentra en la búsqueda de auxiliar de centro logístico, para garantizar el...",hace 7 días
2222,...,...,supervisor de logistica,laboratorios funat s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-laboratorios-funat-sas--BB339441AF768A01,"4,4","antioquia, sabaneta",bienvenido a nuestro laboratorio! queremos conocerte y que hagas parte de nuestro equipo de trabajo hola! somos un...,hace 7 días
2223,se precisa urgente,empleo destacado,asistente administrativo y/o logístico,...,...,...,"bogotá, d.c., bogotá, d.c.","¡queremos tu talento!!! si eres técnico o tecnólogo administrativo y/o logístico, cuentas con más de 2 años de...",hace 7 días
2224,...,...,conductor/auxiliar logístico,tropi,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-tropi-8D58BD7890214979,"4,3","huila, pitalito",se requiere personal en el área de logística como conductor y auxiliar las funciones a desempeñar es entrega cargue y...,hace 7 días
2225,...,...,auxiliar logístico,tropi,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-tropi-8D58BD7890214979,"4,3","tolima, ibagué","realizartodaslastareasinternasde bodegasqueimpliquenmovimiento,organización,separación, cargue...",hace 7 días
2226,...,...,auxiliar logístico,...,...,...,"antioquia, itagüí","empresa dedicada a la producción y fabricación de almohadas ubicada en itagüí, requiere para su equipo de trabajo...",2 de diciembre
2227,se precisa urgente,empleo destacado,gerente de transporte y logística,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","bogotá, d.c., bogotá, d.c.","importante multinacional del sector farmacéutico, requiere para su equipo de trabajo profesional en ingeniería...",2 de diciembre
2228,...,...,auxiliar logistico,ocupar temporales s.a.,https://co.computrabajo.com/ocupartemporales,"4,2","bogotá, d.c., bogotá, d.c.",importante empresa del sector requiere auxiliar logístico requisitos: experiencia mínima de 1 año. nivel académico:...,2 de diciembre
2229,...,...,auxiliares logísticos / auxiliares bodega parque industrial celta,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","cundinamarca, funza","importante empresa del sector logístico encargada de distribuir, almacenar y acondicionar medicamentos e insumos...",2 de diciembre
2230,...,...,auxiliares logísticos/ operador logístico/auxiliar de bodega,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","cundinamarca, funza","importante empresa del sector logístico encargada de distribuir, almacenar y acondicionar medicamentos e insumos...",2 de diciembre
2231,...,...,convocatoria aux logistico/ bodega,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","bogotá, d.c., bogotá, d.c.",empresa reconocida requiere auxiliar logistico/bodega tener bachiller culminado con experiencia mínima de un año ...,2 de diciembre
2232,...,...,"auxiliar logistico, almacenamiento",dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","risaralda, pereira","importante empresa de cereales, vitaminas, elementos químicos y fabricación de productos alimenticios para su...",2 de diciembre
2233,...,empleo destacado,estudia con el sena alkosto te patrocina,colombiana de comercio corbeta s.a. /alkosto,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-colombiana-de-comercio-corbeta-sa-59DAE936A5B4E8C5,"4,5","bogotá, d.c., bogotá, d.c.","almacenes alkosto paga tus estudios!! bogota!!!!!! ten en cuenta: solo personas que quieran estudiar, no es una oferta...",2 de diciembre
2234,...,...,auxiliar logistico o de almacen con experiencia que vivan en facatativá,mision temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-temporal-61A976259EF1887C,"4,3","cundinamarca, funza","importante compañía multinacional dedicada a la fabricación y venta directa de productos de belleza y cosméticos,...",2 de diciembre
2235,...,...,auxiliar de almacen o logistico con experiencia que vivan en facatativá,mision temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-temporal-61A976259EF1887C,"4,3","cundinamarca, facatativá","importante compañía multinacional dedicada a la fabricación y venta directa de productos de belleza y cosméticos,...",2 de diciembre
2236,...,...,urgente / auxiliar de operaciones en rampa // auxiliares logísticos // bodega,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","bogotá, d.c., bogotá, d.c.",prestigiosa compañía líder en logística aeroportuaria requiere para su equipo de trabajo personal con primaria o...,2 de diciembre
2237,...,...,analista logístico de entrada,...,...,...,"antioquia, guarne","importante empresa del sector industrial requiere para su equipo profesional en ingeniería industrial, gestión...",2 de diciembre
2238,...,...,laboral auxiliar logístico picking y packing wms,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","cundinamarca, funza","importante empresa del sector logístico y de transporte requiere para su equipo de trabajo auxiliar de bodega, que sea...",2 de diciembre
2239,...,...,operario terrestre logística/aeropuerto/bogotá,activos s a s,https://co.computrabajo.com/activos,"4,2","bogotá, d.c., bogotá, d.c.",importante compañia aeroportuaria esta en búsqueda bachilleres hombres para su grupo de trabajo. funciones: realizar...,2 de diciembre
2241,...,...,auxiliar logística femenina,human talent sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-human-talent-sas-538AECF83DF164B3,"4,0","cundinamarca, siberia","empresa del sector logítico requiere auxiliar logística femeninacon experiencia certificada en logística, entrega...",2 de diciembre
2242,...,...,"auxiliar logístico, manejo de redio frecuencia",human talent sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-human-talent-sas-538AECF83DF164B3,"4,0","bogotá, d.c., bogotá, d.c.","empresa l´der de logística requiere uaxiliar logístico co conocimiento en operaciones logísticas, conocimientos...",2 de diciembre
2243,...,...,auxiliar masculino operativo logistico,human talent sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-human-talent-sas-538AECF83DF164B3,"4,0","bogotá, d.c., bogotá, d.c.",importante empresa del sector logistico requiere auxiliar masculino operativo logístico con experiencia certificada en...,2 de diciembre
2244,...,...,auxiliar apoyo logístico,temporales especializados s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-temporales-especializados-sa-4117F81BAEF83DFC,"4,3","nariño, pasto","se requiere bachiller, técnico o tecnólogo en carreras administrativas, comerciales y operativos con experiencia en...",2 de diciembre
2245,...,...,auxiliar logistico,quick help,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-quick-help--D735E7BBBAD74495,"4,1","atlántico, barranquilla",la red logística mas grande de latam se encuentra en búsqueda de personal para el cargo de auxiliar logistico con...,2 de diciembre
2246,...,...,auxiliar de bodega / logístico,mision temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-temporal-61A976259EF1887C,"4,3","cundinamarca, funza",importante almacén de cadena requiere para su equipo de trabajo auxiliares de bodega que cuenten con mínimo 6 meses de...,2 de diciembre
2247,...,empleo destacado,aprendiz técnico/tecnólogo en logística empresarial para practicas en bogotá,envia s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-envia-mercancia-y-mensajeria-colvanes-sas-96A2767681ABFACB,"4,3","bogotá, d.c., bogotá, d.c.",importante empresa sector de transporte requiere para su equipo de trabajo estudiante próximo a realizar sus prácticas...,2 de diciembre
2248,...,...,"auxiliar de almacen, logistica inventarios telas",manufacturas eliot s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-manufacturas-eliot-sas-50D2937913B0299E,"4,1","córdoba, montería","somos una comercializadora de telas, buscamos para nuestros almacenes en monteria, auxiliares de almacén, con...",2 de diciembre
2249,...,...,técnico o tecnólogo en logística,...,...,...,"risaralda, pereira","empresa requiere auxiliar logístico con experiencia preferiblemente en ferretería. metalmecánica o construcción, para...",2 de diciembre
